[],"RT @ChinmayTumbe: Now that the virus is in India, a thread 👇🏼 on the potential geography of the virus spread based on known migration patte…",ganeshchetan,Bengaluru
[],RT @Bellaboy23: This is something my mum would forward me on WhatsApp,karleezysway,
[],"this was when it was only in WUHAN

i hate past me
shes always right",OhPhuckItsDom,
[],"@kaLoi_ph China is like the covid. It locates its prey, the lungs (Ph); &amp; Duts is one of the lung receptors. The re… https://t.co/cUYv540O8A",bank_masaki,
[],"RT @KTHopkins: Dear Good People. 

As more people are tested, more people are found to have Corona Virus. 

This does not necessarily mean…",vsaikr,
[],RT @vnehra: Brahmavihari Swamiji &amp; Other Sadhus of BAPS are preparing 1200 vegetable packets neatly cleaned &amp; packed daily since last 4 day…,Abajpai1976,"Ghaziabad, India"
[],"@Sceptic this lady trippin, it’s a virus not finding nemo... https://t.co/8MCzWkIYZM",trillwtf,Aggro House
[],"RT @charliekirk11: China is lying to the world—again.

They say COVID-19 has only killed roughly 3,300 of its’ citizens

But new reports ou…",red8rocks,
[],"RT @TeaPainUSA: Trump (Last month): “We’ll soon be down to zero cases.

Kudlow (Last month): “The virus is fully contained.”

Trump (Today)…",Martyt2016,
[],@LMatsov Didnt expect chu to follow me back. Hope chu is staying safe and healthy as this virus shakes the worlds.,da_mousey,"Maine, USA"
[],"RT @PeteJames17: My fantastic team being briefed,observing social distancing.Numbers going down,but all motivated and doing the best we can…",marc_nowland,
[],"RT @Opresii: Markets are not closing, you can go out to buy food and other basic needs anytime. So don't rush to markets to buy food which…",DoeOposika,Asamankese-Mepom Ghana
[],Ik that the focus should be on solving the problem rather than blaming but the fact they can just so blatantly lie… https://t.co/ZarFW5Y9pH,JakesAidan,
[],"RT @monica_sassy: 21 Million Fewer Cellphone Users in China May Suggest a High CCP Virus Death Toll
😳😳
Or they are holding them in isolatio…",LindaEhrlich1,
[],"RT @charliekirk11: China is lying to the world—again.

They say COVID-19 has only killed roughly 3,300 of its’ citizens

But new reports ou…",TimCamp71495351,"North Carolina, USA"
[],"RT @janita_vandyk: Dear Academics: please check with your students if you want to ""teach the virus."" Students are grieving, locked away fro…",ProfKapadia,"Xicago, USA"
[],"RT @Yamiche: President Trump about a month about said cases of coronavirus would go down quickly through a miracle.

Now in the Rose Garden…",AlphaParadigm,"Rochester, NY"
[],"RT @tedcruz: It’s even worse. We KNOW China is lying. On 3/1, China had 80,026 reported cases. On 3/28, it had 81,439. Does anyone believe…",BarbHaugen,Southern Utah
[],"RT @stormypatriot21: 1. Yes he is
2. He specifically made a point is say “they have been put away from the rest of us”.  (Hardly would be t…",soulconectors,"Scotland, United Kingdom"
"['ChineseVirus19', 'ChinaVirus19']",RT @TheZaiduLeaks: Chinese Spokesperson @zlj517 who just sent me DM asked me not to call Corona Virus as #ChineseVirus19 or #ChinaVirus19…,Being_Pagan,"Bihar, India"
[],"RT @PoliticalIntent: @LisaMei62 Democrats/MSM have worked against prevention, assistance, stability, and confidence every single step of th…",glamgirl51,"So CA, raised in VA"
[],"RT @MrB30898704: @ladalavara Mr. Trump Sir, you are unfit to lead this nation. You need help, your sick, and out of your mind! You can not…",laurie_rachelle,Illinois
[],RT @PattyArquette: As of today we have lost more American lives to this virus than we did on 9/11,schitter,"Los Gatos, CA"
[],"Over the past two weeks, President Trump’s overall approval rating and specifically approval of his handling of the… https://t.co/DJMAMziIVv",JeancarloNY,New York City
[],RT @tobykeith: We are feeling it now. Oklahoma boy Joe Diffie has passed away from this virus.  My kids grew up around his parents. My pray…,Shmarya,"Minnesota, USA"
[],"RT @powerglobalus: In the scientific documentary, Chinese researchers in a laboratory in Beijing managed to graft a surface protein of a co…",EileenDiana,
['coronavirus'],"RT @jeffrygc: My favorite #coronavirus activity? Watching Media breathlessly cite anecdotal evidence of isolated hospital shortages, while…",AnnaStr29898240,
[],"RT @CindyKendrick11: Something much bigger is going on behind the scenes, the reaction to this Virus is totally overblown. 

What do you th…",Dave84098703,"Affton, MO"
[],RT @PattyArquette: As of today we have lost more American lives to this virus than we did on 9/11,mnsportsguy,"Minnesota, USA"
[],"RT @DaShaunLH: this is so dangerous. not only because it’s this line of thinking that spreads the virus, BUT ALSO because it’s this thinkin…",thatonekidd5,"Seattle, WA"
[],"If I were @SpeakerPelosi, I would stay away from DC! All the years of Botox shots may make her vulnerable to a viru… https://t.co/Csfqw1VyCu",hummingbird5225,United States
[],"RT @tedcruz: It’s even worse. We KNOW China is lying. On 3/1, China had 80,026 reported cases. On 3/28, it had 81,439. Does anyone believe…",_truthhurts88,
[],"RT @colgrove11: Social Distancing

It’s so the virus doesn’t spread.

Quarantine keeps the virus enclosed until the body recovers &amp; the vir…",Angie5cott,Rural O Canada 🇨🇦 
[],Unno hear her? Gunman sperms kill the virus smh foolishness aside it bun me how dem getting to suck all that hood b… https://t.co/767xE58lIZ,Zanderondo,
[],@realDonaldTrump @MikeDeWine @FdA Please open the country back up after everyone is exposed to this virus,joshasmith80,
[],RT @RGVzoomin: MEGA emotional MULTISTAR Song on CORONAVIRUS is so mindblowinglyfantastic that intelligence sources from BACTERIA WORLD told…,sanjaythipiri,"Warangal-Hamamkonda, India"
[],"RT @charliekirk11: Nancy Pelosi:

“As the president fiddles, people are dying”

Remind me again, what every Democrat in DC was pre-occupied…",tsmcgee1,Texas
['HealthcareHeroes'],RT @SDG2030: #HealthcareHeroes This gives you an idea how many layers of protection doctors must protect themselves everyday from the coron…,dianra44,Indonesia
[],"RT @AndrewPollackFL: When President @realDonaldTrump formed the Chinese Virus task force in January, Nancy Pelosi was passing out her impea…",ykwtsgfy,
[],"RT @cjwerleman: The Indian news media never misses an opportunity to exploit Islamophobia.

Here @the_hindu newspaper dresses COVID-19 in I…",baik_untukmu,
['filmyourhospital'],RT @coachingsisters: #filmyourhospital 32 people in entire state of Ct died 22 of which were over 80...more to this a virus https://t.co/QH…,JoeSadTX,
[],"RT @GOP: “The deployment of rapid testing will vastly accelerate our ability to monitor, track, contain, and ultimately, defeat the virus.”…",yvettedalessio,
[],RT @GA_peach3102: “Your approval ratings are highest they’ve been &amp; 4 handling of virus yet there’s some networks debating whether to carry…,CoronaPrincesse,USA (FL) my adopted country 
[],"RT @BensonMazi: Who ever call this impostor from Sudan @MBuhari May corona virus swallow the person and his family, today the world have se…",eberenj2,
[],"RT @AnthemRespect: @Lrihendry @realDonaldTrump President Trump has been out in front on this virus from day 1.

He’s marshaled the full for…",JanetTXBlessed,"Texas, USA"
['WuhanVirus'],RT @SolomonYue: .@charliekirk11 China #WuhanVirus coverup/lies already infected 141854/killed 2475 our fellow citizens &amp; ruined economy. Fa…,GagRay5,
[],"RT @NikkiHaley: While some choose to criticize, I know @realDonaldTrump , @VP, and all of the members of the corona virus task force are wo…",funlife482,
['Wuhan'],"RT @Sheddi_younG: A Belgian woman, Suzanne Hoylaerts, aged 90, dies of #Wuhan virus after refusing a respirator, telling her doctors ""Save…",zekesajulannn,
[],"Coronavirus: Spanish hospital workers meditate as virus 'arriving at peak'
https://t.co/Mr99yZLWbE",BobDavis96,
[],"RT @JonLemire: NEW YORK (AP) — New York passes grim milestone: Over 1,000 killed by virus, more than two-thirds of the deaths in NYC.",Erincol11,"Pennsylvania, USA"
['COVID19'],@JoyAnnReid @kaeyreed It is widely reportd that the bat was the source of the #COVID19. It is common belief that th… https://t.co/WI5IMArYrd,smallvoice247,.
['Wuhan'],"RT @SolomonYue: .@realDonaldTrump🇨🇳#Wuhan virus coverup &amp; lies 1st infected 123,750 &amp; killed 2,227🇺🇸citizens &amp; ruined economy. Now it makes…",cherrybomr,Hong Kong
[],"RT @phildevine1: Yep @realDonaldTrump 
You're the virus https://t.co/ZVwdJ99nq4",TWumpShooks,Left Coast
[],RT @RGVzoomin: MEGA emotional MULTISTAR Song on CORONAVIRUS is so mindblowinglyfantastic that intelligence sources from BACTERIA WORLD told…,Anish_Kirla,"Vishakhapatnam, India"
[],"RT @StevenBeschloss: The same person who called the virus a hoax, who sent 17.8 tons of masks, respirators and other medical supplies to Ch…",Skepmi,Florida
[],"RT @realDonaldTrump: “With the Tax Cuts and new Trade Deals, we were set for a tremendous growth rate this year.... and then the Virus came…",Lstoud1,USA
[],"RT @TheRealChrisMcI: I want Raheem Sterling to stick it to everyone, in all ways, all the time",TheBenSwain,"Durham, NC"
[],"RT @cjtruth: This is well worth watching.  If you are scared of the Corona virus, this one video will change that. Watch it all the way thr…",Gina75283483,
[],RT @OzKaterji: It’s not xenophobic to blame the Chinese Communist Party for unleashing this virus on the world through their dangerous atti…,laloc1984,Hong Kong
[],"RT @Anthonyhoopg: With all the virus going on, I tried to bright everybody day up 🙏🏽🤣 https://t.co/Fyj7lo6Mrg",megannseann,
[],"RT @BobbyWilson1004: Yessir!!!  Don’t sell all of your stock for a loss right now!  It WILL come back.  

Mnuchin: US will bounce back afte…",carlagarner18,
[],"RT @charliekirk11: America needs the church now more than ever

Any government—state or local who uses this foreign virus as an excuse to v…",BillJon36612127,"Huntsville, Al."
[],Amen!,Alan_R_Mercurio,"Connelly, NY"
['Iran'],@YouriLamoureux @janeen_gallo In #Iran the virus is being used as a weapon by their government against their people… https://t.co/qq5sFVxMYy,Blakdragonheart,
['COVID19'],"RT @whitenigerian: Over 146,396 people have recovered from the #COVID19 Virus as at today!! Could we share this good news please.",hadheerleeee,
[],"RT @Julian_Epp: Because everyone in Italy is quarantined, the natural wildlife has returned to the water and forests ❤️ We are the virus ht…",anthonymvillers,he/him | elis | 22
[],"RT @JoyceHutchens3: Trump just said in his press conference: ""If we can hold corona virus deaths down to 100,000 or less, we have done a go…",nanny403,U.S.A.
[],"RT @charliekirk11: Nancy Pelosi:

“As the president fiddles, people are dying”

Remind me again, what every Democrat in DC was pre-occupied…",LacyLeee,
[],"RT @clauirizarry: Other cities in this country and others are providing hotel rooms for their homeless neighbors. 

NYC street homeless pop…",humandotnyc,"New York, NY"
[],RT @_SJPeace_: Governments of other nations: Cleaning streets and public spaces. Making sure their people are good with money for supplies…,elmstreetberry,
[],"RT @MikayesFiona: Trump's Easter plan was workable.

That's because all of us w common fooking sense thought surely Hot Spots would be lock…",Thunderdog128,"GA, USA"
[],RT @animatedtext: the government will kill me faster than this virus https://t.co/aDQxnWJqh3,rineeeeeeeeeeee,
[],RT @LovelyGigi33: Our Dear @POTUS ❤️WeThePpl appreciate your immense efforts to save American lives &amp; our country from this devastating vir…,jeffhar22842997,"Ketchum, OK"
[],@globaltimesnews Lol it’s no rocket science. They know the virus better than anyone.,miller_rak,South Africa 
[],RT @TiaBarracini: The Trump administration withdrew our embedded CDC specialist in July over trade disputes and categorized China as a riva…,nwtony,
[],"RT @willmenaker: Horny police, arrest this man",JoergWimalasena,"New York, USA"
[],"RT @iQ7bdQNRE4xcif3: CHINESE VIRUS
CHINESE VIRUS
CHINESE VIRUS
CHINESE VIRUS
CHINESE VIRUS
Let us make it trending 
MKB CHINA",f4cc33698de5411,"Madhya Pradesh, India"
[],"RT @ActuallyRafa: You all were right.

The focus should be on those who are fighting the virus without us knowing they are doing it so.

Mu…",ky_Reneee,
[],RT @aravosis: Friend in NYC who had the virus and now is over it and immune. And can’t donate his plasma to help save others because he’s g…,AMN06,Los Angeles CA
